19:00:57 INFO | ServerNetworkHandler >> Получен запрос от клиента /127.0.0.1:64171
19:00:57 INFO | Execute >> add
19:00:57 INFO | ServerNetworkHandler >> OK-ответ отправлен клиенту /127.0.0.1:64171
19:01:57 INFO | Main >> Сервер остановлен
19:52:11 INFO | FileHelper >> Файл 'source.json' загружен
19:52:11 INFO | Main >> Загружено 1 элементов в коллекцию
19:52:11 INFO | Main >> Сервер запущен на порте 19825
19:52:27 INFO | ServerNetworkHandler >> Подключен клиент /127.0.0.1:64436
19:52:27 INFO | ServerNetworkHandler >> AVAILABLE_COMMANDS-ответ отправлен клиенту /127.0.0.1:64436
19:54:05 INFO | ServerNetworkHandler >> Отключен клиент /127.0.0.1:64436
19:54:08 INFO | ServerNetworkHandler >> Подключен клиент /127.0.0.1:64447
19:54:08 INFO | ServerNetworkHandler >> AVAILABLE_COMMANDS-ответ отправлен клиенту /127.0.0.1:64447
19:54:25 INFO | ServerNetworkHandler >> Получен запрос от клиента /127.0.0.1:64447
19:54:25 INFO | Execute >> filter_contains_comment
19:54:25 INFO | ServerNetworkHandler >> OK-ответ отправлен клиенту /127.0.0.1:64447
19:58:58 INFO | ServerNetworkHandler >> Отключен клиент /127.0.0.1:64447
19:59:01 INFO | ServerNetworkHandler >> Подключен клиент /127.0.0.1:64475
19:59:01 INFO | ServerNetworkHandler >> AVAILABLE_COMMANDS-ответ отправлен клиенту /127.0.0.1:64475
19:59:03 INFO | ServerNetworkHandler >> Получен запрос от клиента /127.0.0.1:64475
19:59:03 INFO | Execute >> show
19:59:03 INFO | ServerNetworkHandler >> OK-ответ отправлен клиенту /127.0.0.1:64475
19:59:03 INFO | ServerNetworkHandler >> Получен запрос от клиента /127.0.0.1:64475
19:59:03 INFO | Execute >> info
19:59:03 INFO | ServerNetworkHandler >> OK-ответ отправлен клиенту /127.0.0.1:64475
20:02:43 INFO | FileHelper >> Файл 'source.json' загружен
20:02:43 INFO | Main >> Загружено 0 элементов в коллекцию
20:02:43 INFO | Main >> Сервер запущен на порте 19825
20:02:49 INFO | ServerNetworkHandler >> Подключен клиент /127.0.0.1:64497
20:02:49 INFO | ServerNetworkHandler >> AVAILABLE_COMMANDS-ответ отправлен клиенту /127.0.0.1:64497
20:03:07 INFO | ServerNetworkHandler >> Получен запрос от клиента /127.0.0.1:64497
20:03:07 INFO | Execute >> info
20:03:07 INFO | ServerNetworkHandler >> OK-ответ отправлен клиенту /127.0.0.1:64497
20:03:37 INFO | ServerNetworkHandler >> Отключен клиент /127.0.0.1:64497
20:04:09 INFO | ServerNetworkHandler >> Подключен клиент /127.0.0.1:64501
20:04:09 INFO | ServerNetworkHandler >> AVAILABLE_COMMANDS-ответ отправлен клиенту /127.0.0.1:64501
20:21:19 INFO | ServerNetworkHandler >> Отключен клиент /127.0.0.1:64501
20:22:05 INFO | ServerNetworkHandler >> Подключен клиент /127.0.0.1:64558
20:22:05 INFO | ServerNetworkHandler >> AVAILABLE_COMMANDS-ответ отправлен клиенту /127.0.0.1:64558
20:22:31 INFO | ServerNetworkHandler >> Получен запрос от клиента /127.0.0.1:64558
20:22:31 INFO | Execute >> info
20:22:31 INFO | ServerNetworkHandler >> OK-ответ отправлен клиенту /127.0.0.1:64558
21:05:16 INFO | FileHelper >> Файл 'source.json' загружен
21:05:16 INFO | Main >> Загружено 0 элементов в коллекцию
21:05:16 INFO | Main >> Сервер запущен на порте 19825
21:07:03 INFO | FileHelper >> Файл 'source.json' загружен
21:07:03 INFO | Main >> Загружено 2 элементов в коллекцию
21:07:03 INFO | Main >> Сервер запущен на порте 19825
21:09:08 INFO | FileHelper >> Файл 'source.json' загружен
21:09:08 INFO | Main >> Загружено 2 элементов в коллекцию
21:09:08 INFO | Main >> Сервер запущен на порте 19825
